Gene,LA3475,LA1316,LA1589,LA1777,LA2172,LA3778,LA4117,LA0716
Solyc02g065420.3.1,40.24882889,19.47734416,17.75209848,32.68525878,53.99480277,27.35558163,15.10635858,27.62343696
Solyc02g065470.1.1,29.03222532,80.54424101,23.70479483,5.657064019,22.20717294,2.482271639,44.09335643,2.912761311
Solyc02g065500.3.1,3.905494209,7.314109491,7.125445853,9.5855807,6.538706139,11.19152829,4.412786701,5.915605525
Solyc02g065510.1.1,6.157869497,9.970921688,7.799052689,1.885688006,5.074385302,1.818078278,2.647394326,3.699478264
Solyc02g065540.2.1,22.43252769,14.01509535,15.1205388,6.914189357,22.14684912,9.806529846,12.11756102,15.3814641
Solyc02g065550.3.1,8.180649342,10.28386092,13.10061931,14.45694138,18.81262736,10.27403569,24.48462953,20.33418184
Solyc02g065555.1.1,7.2193036,9.611127236,6.64385142,24.51394408,15.46583649,21.32724778,29.52475423,20.35894462
Solyc02g065560.1.1,4.216555405,3.969240239,5.22517857,2.514250675,5.117879638,2.285584121,2.52006235,4.567469904
Solyc02g065570.1.1,8.658394773,2.492082547,7.182736889,1.257125338,0.771536078,29.21938283,1.925846461,2.633893207
Solyc02g065580.3.1,16.59018792,12.7190148,9.865221928,16.34262939,20.15353072,14.99499547,12.32449204,14.2446332
Solyc02g065600.3.1,10.28944621,2.004117362,5.502677022,11.94269071,4.936091128,5.899554964,6.15437885,5.985691088
Solyc02g065620.3.1,5.127697955,4.947843009,4.423863801,3.457094679,6.026502738,5.114832131,1.514695127,1.706372276
Solyc02g065630.3.1,13.40023346,14.16054587,11.92109894,13.57695365,12.35052086,15.3396538,11.45971888,13.41573933
Solyc02g065650.1.1,18.97097373,16.5991507,15.04310847,32.68525878,22.21466465,20.42199548,15.7360107,22.83603992
Solyc02g065660.3.1,7.098843235,10.32196269,8.288702839,5.971345354,6.977874535,8.238977596,5.357165525,6.677592989
Solyc02g065680.3.1,16.25301128,20.29278663,19.74551301,28.78817023,32.58348465,25.40883153,13.40896916,23.64639791
Solyc02g065685.1.1,5.60959549,7.636827049,4.793861738,5.657064019,6.428177234,5.224268747,3.055967429,6.916884999
Solyc02g065720.3.1,3.848316715,4.018927655,3.760777118,4.871360683,4.010070293,5.037794288,8.370589603,4.274074868
Solyc02g065770.3.1,13.02728296,19.19146067,9.911054757,18.47974246,24.53238322,12.48922231,12.16635174,6.314788346
Solyc02g065780.1.1,18.10191433,47.49545189,13.81047687,24.51394408,40.7393417,53.35166567,5.050835056,19.87959328
Solyc02g065790.3.1,9.713045771,9.59009844,6.751767485,8.590356474,10.11816484,12.27401101,9.730119584,13.78421942
Solyc02g066910.3.1,5.274502825,6.074738668,5.283692091,7.165614425,7.691181495,6.497680908,4.12444525,6.465713986
Solyc02g066930.3.1,2.112163435,4.32698013,2.235056772,1.885688006,3.559504601,0.259725468,0.551771897,2.684445864
Solyc02g066940.3.1,9.771304744,14.3209165,12.90716791,18.34260152,12.77524686,16.99701321,15.45801483,22.16471206
Solyc02g066950.3.1,2.771921477,8.633425588,2.975052645,3.771376013,3.229835348,3.71786103,10.86010807,8.902014191
Solyc02g066955.1.1,4.601310362,6.349066294,2.281306514,7.542752026,5.701023192,2.54530959,3.140855413,6.381611427
Solyc02g067010.3.1,4.231482729,20.40968667,7.706553205,15.08550405,19.29983458,14.69694232,18.21878552,20.44149039
Solyc02g067030.3.1,7.926738684,6.290514813,5.900424804,6.285626688,5.502809735,6.692096326,6.085833586,6.079371083
Solyc02g067060.3.1,8.934812425,9.660602854,4.227562968,10.84270604,11.30029621,12.06438183,9.370701006,10.31664715
Solyc02g067070.3.1,17.81573256,22.0745564,16.92479989,18.85688006,18.45927581,27.88747692,19.75470264,19.3409874
Solyc02g067080.3.1,99.75981343,40.02047356,56.30565156,41.48513614,88.86824518,29.72774091,52.49726686,66.81310338
Solyc02g067090.3.1,10.54496543,8.755162524,5.415895444,8.171314695,5.024286952,7.838838461,2.976368384,4.427253156
Solyc02g067095.1.1,20.82576452,11.40492643,12.34036045,8.297027228,13.95873869,9.146880685,8.184153476,6.955420289
Solyc02g067120.3.1,7.279873395,6.024948123,5.329240489,2.199969341,4.8967243,3.49797418,1.648671397,4.902735679
Solyc02g067160.3.1,9.199997805,7.061806659,9.648347516,5.866584909,7.747659013,5.477772041,7.360396266,8.580555476
Solyc02g067180.3.1,109.9139131,102.7396336,112.0132541,65.77051198,114.2262918,132.1056293,83.0476723,174.1116385
Solyc02g067200.3.1,9.013660902,15.13803141,15.93692273,15.71406672,12.25758858,13.42050069,7.883872168,15.44069586
Solyc02g067210.3.1,22.45465245,17.06548606,21.51101856,18.2283174,18.16766849,19.49289629,23.33694136,27.10734073
Solyc02g067230.3.1,11.82102839,12.57731662,7.213917478,10.0570027,11.65584014,7.780671193,17.45479366,13.52545365
Solyc02g067250.2.1,6.452724861,1.700499083,6.319060943,1.257125338,3.689543758,7.997784829,3.382230778,13.13430548
Solyc02g067260.2.1,7.608509268,3.441869123,4.316295164,1.885688006,4.339739546,8.734349402,3.851692921,3.918838283
Solyc02g067285.1.1,4.970295086,3.770460937,15.1818577,3.771376013,2.380009465,4.237311967,4.44590881,2.262901841
Solyc02g067310.3.1,11.52713507,13.46623317,12.30034682,15.08550405,49.19080419,17.5982939,3.650183318,29.8805857
Solyc02g067320.2.1,22.52991688,24.43590916,32.61279904,34.57094679,61.02537963,34.10222163,4.074623239,60.37101623
Solyc02g067340.3.1,7.477419244,10.98109161,8.230369521,6.914189357,13.22126304,24.40222137,10.22354755,17.75280189
Solyc02g067370.3.1,22.45694329,14.33792355,22.87854218,12.72839404,30.26443921,10.84455192,8.306328737,18.18466387
Solyc02g067390.3.1,14.34668713,11.09385501,9.182517092,4.399938682,10.34793918,5.925527511,8.653119845,10.21660929
Solyc02g067420.3.1,3.491415681,3.986500826,3.417931912,2.514250675,3.099494402,2.43309976,3.833148515,1.35020384
Solyc02g067440.3.1,11.04876094,19.18368062,10.46626012,1.508550405,29.51266472,1.574693705,8.804787565,4.317298954
Solyc02g067460.3.1,47.93229049,33.70919411,43.69465415,25.89678196,54.91803763,19.92040017,22.73474679,37.1561807
Solyc02g067470.3.1,7.730606773,3.116722225,11.05627941,6.076105799,11.16178011,4.577390417,9.303960843,10.67426728
Solyc02g067520.3.1,35.85083003,7.575288591,17.29427668,9.114158698,16.42858792,4.715910667,5.939381942,11.0914267
Solyc02g067530.3.1,11.4062761,10.83257812,9.649042371,6.914189357,22.28200101,8.684163904,12.10962761,13.89956467
Solyc02g067540.3.1,4.538207754,3.491346223,3.730326127,6.788476823,3.840282657,3.919689529,3.077149682,4.322941145
Solyc02g067560.1.1,25.43548173,19.34468658,27.75970297,37.71376013,29.89402281,31.82421118,27.23793512,27.33293781
Solyc02g067570.3.1,8.823906647,9.603302572,9.514605434,7.919889627,9.014349851,8.105002874,12.14512974,9.914238722
Solyc02g067580.3.1,72.71016719,58.61505852,91.54012324,13.40933693,80.25731574,8.752837497,40.95580618,40.90956314
Solyc02g067620.2.1,11.29367637,11.87287514,18.75763585,18.2283174,12.92908769,12.42245105,12.09633902,10.63077113
Solyc02g067670.3.1,13.68014646,13.21808523,16.94361247,17.22261713,13.70107468,16.34062585,12.78500273,14.60688594
Solyc02g067680.1.1,4.937152485,4.432347232,5.826425216,21.99969341,8.192910778,0.727231311,2.647394326,1.248200508
Solyc02g067690.3.1,9.215952094,0,11.25167191,2.514250675,35.2345222,18.05470688,48.0295399,6.176074786
Solyc02g067740.3.1,4.164414746,3.3522598,5.988299313,4.399938682,6.090696815,5.463568097,2.363574969,4.441373229
Solyc02g067750.3.1,134.8379027,5.966635466,36.01522901,16.52221872,8.163897444,189.960606,260.9595982,111.1603092
Solyc02g067760.3.1,103.5193789,23.23373404,15.86486287,49.44692995,79.55508597,68.83166044,38.77727954,21.32198551
Solyc02g067800.3.1,173.7133339,7.995880843,63.76692918,14.45694138,17.73638214,3.365338231,42.59710635,1.173090203
Solyc02g067810.1.1,7.793565817,8.466029684,11.59153154,2.514250675,10.07435105,4.393147248,3.368942191,9.708831337
Solyc02g067820.3.1,24.09434864,24.58970804,20.54630664,23.09967808,25.09300372,16.23398921,21.00144523,21.42444266
Solyc02g067830.3.1,4.482705806,6.019678553,4.562613028,1.885688006,7.61532381,7.016374478,3.496274167,10.61485379
Solyc02g067840.3.1,10.64366669,10.54947996,5.822397357,9.5855807,12.83442991,21.47023061,26.4793978,21.99898171
Solyc02g067860.3.1,10.44034638,9.174257488,10.95520673,5.657064019,9.902859047,14.7664734,12.1520716,9.104482771
Solyc02g067890.3.1,33.43057769,26.78120649,19.0783442,36.00766146,40.90374257,28.25526744,28.4665442,26.02010509
Solyc02g067900.3.1,4.125805602,4.870195132,5.502677022,4.295178237,5.14272762,3.038201448,5.41154275,3.842867633
Solyc02g067925.1.1,5.814945544,4.277651561,4.454523249,10.68556537,5.055780415,4.892172066,7.164902533,4.566993646
Solyc02g067930.3.1,1.500373777,1.359503803,1.726309609,10.68556537,1.470179212,1.973913559,1.061099802,3.419048269
Solyc02g067960.2.1,8.897640016,8.076621776,9.881333363,11.94269071,9.531719281,12.72302876,8.493954875,10.44824128
Solyc02g067975.1.1,18.29559686,13.04086203,16.4144893,7.542752026,19.83256033,16.65976302,14.76495534,15.97086151
Solyc02g067980.3.1,25.04868922,27.34273934,27.65057091,23.57110008,25.02904923,35.59956373,24.39438637,25.24414193
Solyc02g067990.3.1,3.811985708,3.397024373,4.815537997,3.771376013,3.356509092,4.55798795,4.35648745,4.041652295
Solyc02g068000.2.1,8.611813694,11.49847207,9.515663623,8.799877363,6.745253812,11.61856438,6.516805364,7.855146478
Solyc02g068010.3.1,43.05413463,30.16954494,34.14008281,35.19950945,43.76700825,30.42521284,29.90119626,26.51496529
Solyc02g068040.3.1,48.81804567,62.30002688,39.36369796,65.37051756,61.76556355,26.96153085,36.10337428,48.59526543
Solyc02g068050.3.1,9.543682523,5.176298176,4.493238415,3.92851668,8.525899701,4.313336191,2.569150635,4.96712627
Solyc02g068060.3.1,9.330124221,15.09266217,5.579586212,4.399938682,20.46628142,5.506179929,2.973657675,5.834091973
Solyc02g068070.3.1,11.1309373,37.3144125,15.79921578,11.94269071,27.31546601,1.454462623,0.339551937,2.676266525
Solyc02g068080.3.1,15.2393456,4.974948671,4.045810147,2.514250675,4.055819209,4.092569543,15.57416814,9.532198044
Solyc02g068090.3.1,18.04413371,10.29869328,9.26345414,7.228470691,16.57977067,12.19424456,8.862662216,11.40209412
Solyc02g068100.3.1,74.6302298,46.92595064,44.03683276,89.04637808,59.02635619,68.43341472,55.6361385,69.61010319
Solyc02g068110.3.1,3.742461558,8.327297515,3.375710029,5.971345354,12.4338205,3.079640216,4.785460747,4.640231944
Solyc02g068120.3.1,5.299560091,12.98559512,4.485182697,3.142813344,15.02127123,3.163104285,3.955224671,5.159530506
Solyc02g068130.3.1,17.69061978,16.52875371,14.67997202,13.95409125,21.22076439,11.2277139,15.18836397,14.72103334
Solyc02g068150.3.1,25.15396819,22.28625181,24.06830047,11.94269071,28.75874999,15.47611872,13.86034292,25.19416809
Solyc02g068180.3.1,3.795780415,1.828575433,1.88064913,1.257125338,3.579156915,1.012929327,2.130133012,2.663349038
Solyc02g068190.1.1,1.300292207,2.375224585,2.173737876,3.142813344,1.589868499,8.860425303,1.671182508,2.612502881
Solyc02g068200.1.1,15.57703896,1.760893581,14.08797533,3.142813344,8.058238062,6.678731369,3.708494128,5.234716705
Solyc02g068230.3.1,15.47684168,11.951399,12.21287039,13.40933693,12.38627263,9.493686221,6.775039435,10.88258001
Solyc02g068240.3.1,2.90238443,2.563825595,2.275070396,5.657064019,3.662875525,6.099164892,4.34729608,2.137838669
Solyc02g068260.2.1,4.258089135,3.254528083,1.526241488,1.257125338,7.350896061,0.935011686,5.236477842,4.264075048
Solyc02g068270.3.1,4.902479155,2.763890499,3.530049549,4.399938682,4.787003232,1.870023372,4.812037922,5.730269411
Solyc02g068280.3.1,11.2441762,9.147144752,22.22584536,24.51394408,37.14319557,18.17726359,30.85122834,23.7806933
Solyc02g068290.2.1,3.073998669,4.054555676,3.452619218,2.514250675,2.940358424,1.610297904,2.037311619,2.37553768
Solyc02g068300.3.1,11.16557372,18.56558615,5.502677022,15.08550405,21.6576177,36.44732452,31.01545041,36.92408673
Solyc02g068310.3.1,4.453223803,2.236999181,5.728902681,7.123710247,9.704595956,3.638681112,15.97983182,8.421906288
Solyc02g068320.2.1,8.35930872,3.281450271,6.910261488,1.257125338,4.716015725,2.056791096,3.86055198,2.596332286
Solyc02g068340.3.1,4.795582717,7.340466976,6.17263482,10.47604448,9.774392011,3.773894764,6.334071438,5.918789166
Solyc02g068360.3.1,16.34176681,9.51587501,11.38288656,9.114158698,17.74218752,8.31500182,10.05109399,14.65946234
Solyc02g068365.1.1,4.336746025,2.850041644,3.098211576,2.82853201,3.639001558,2.072257318,2.711060314,3.204007314
Solyc02g068370.3.1,9.840150893,12.79138334,12.54198906,12.36173249,13.01962102,15.28565338,9.436581758,13.66407989
Solyc02g068380.3.1,8.766593921,7.03135725,4.610118532,11.6807896,10.32520372,9.225934375,9.125292697,6.040751511
Solyc02g068390.3.1,4.81475701,4.821294431,4.416068654,2.199969341,6.802308386,4.642659657,2.329064385,4.505288502
Solyc02g068400.3.1,3.406063046,19.88601635,44.76453889,33.52334234,47.29764666,65.78169039,24.53037868,20.12072938
Solyc02g068420.3.1,16.12796051,17.91752792,10.91768799,33.69095905,10.82244627,22.62573732,10.0128944,12.68576619
Solyc02g068430.3.1,13.97314884,12.12623624,11.40393314,11.22433337,12.49006388,16.37027817,15.02341604,23.77559988
Solyc02g068440.3.1,3.540234895,1.34179399,4.007616123,1.885688006,1.052314135,2.378381452,0.848879841,4.359473983
Solyc02g068450.3.1,10.39148982,11.69102281,8.03331523,6.914189357,15.27965247,8.540584294,13.23697163,12.0034635
Solyc02g068480.3.1,5.815618294,6.359415731,5.088573558,3.849946347,7.058228094,4.133861678,6.223250978,4.818494085
Solyc02g068490.3.1,11.5640651,23.37380177,15.65591756,13.67123805,14.92846412,17.22882573,16.99584316,13.1465749
Solyc02g068500.3.1,7.852198667,8.204683576,7.296958557,7.165614425,14.09402205,8.519102418,6.959624433,8.851937014
Solyc02g068510.2.1,3.599554516,5.309148322,4.166804981,11.52364893,6.4450661,4.417857517,4.198385096,5.902407517
Solyc02g068530.3.1,4.170741889,4.188392835,2.47555543,1.885688006,4.432913261,3.018767309,2.695153753,3.190867683
Solyc02g068550.2.1,5.920744653,6.472143211,6.520171347,6.914189357,5.390562403,12.8009464,6.172823898,9.383566593
Solyc02g068560.3.1,21.41766956,26.20334336,20.69311158,25.14250675,19.36056693,25.51274848,24.13694547,27.75538212
Solyc02g068590.3.1,17.23347521,16.57722622,12.79328034,42.29328814,17.96072681,13.9813066,44.55871029,20.23393139
Solyc02g068630.1.1,3.055016833,5.814600733,5.178928828,2.514250675,2.63018176,3.157557857,0.594215889,2.429270479
Solyc02g068640.3.1,9.657445464,9.047609186,7.010990403,6.180866243,7.416338757,4.74869192,4.829689799,3.446700286
Solyc02g068650.2.1,30.11318475,26.29595089,26.06457395,23.25681875,28.83961383,20.80427766,20.80786904,26.99203756
Solyc02g068680.1.1,22.94492267,65.30784937,32.33634287,5.028501351,10.59571484,12.04016887,73.25674057,39.87389575
Solyc02g068690.3.1,11.06922089,9.378299951,13.92558009,10.21414337,12.13789929,10.40024541,11.30854694,13.06900912
Solyc02g068710.3.1,4.38934388,4.906310605,6.196075725,2.095208896,4.193953658,3.915721612,4.978243771,5.508621299
Solyc02g068720.3.1,1.858943312,3.858680795,0.23124871,3.771376013,1.379888533,3.613970843,4.191244858,2.645651686
Solyc02g068730.3.1,10.30801728,6.046931599,8.173339055,4.871360683,9.231510836,4.915371399,5.595863301,5.047038132
Solyc02g068740.3.1,32.45683292,23.43384211,25.33860495,10.0570027,28.19005131,21.51789155,17.90052182,28.2075886
Solyc02g068750.1.1,70.0663114,50.43563098,57.12412005,60.34201621,71.66948807,70.64991715,59.88212404,67.5449993
Solyc02g068770.3.1,28.89190897,22.80830109,22.74316938,18.85688006,27.55798686,12.47439615,8.130602712,11.86609844
Solyc02g068780.3.1,10.30060307,15.14563542,10.31966363,20.42828674,14.50816246,21.75504883,10.00865,17.21720554
Solyc02g068890.3.1,5.146744426,6.112088434,8.970365394,8.799877363,4.741414042,2.233639028,7.660941851,5.791049553
Solyc02g068895.1.1,2.751900274,2.724663992,2.18880703,3.771376013,2.773872795,0.779176405,1.883402469,2.397769907
Solyc02g068900.3.1,14.81435796,17.77539909,10.04055403,20.23971794,10.22640001,17.32909736,9.991156759,23.579744
Solyc02g068910.3.1,9.634047305,7.798811302,4.494849558,14.83407898,10.42065812,9.869674854,8.986305183,8.85705272
Solyc02g068920.3.1,4.428758101,3.999277452,3.570813004,4.330098385,3.197840868,4.564223502,5.633150549,3.860923431
Solyc02g068930.3.1,5.682692781,8.16437759,4.408794648,9.428440032,10.97668959,4.756762904,4.827904739,4.682415397
Solyc02g068990.3.1,19.623069,19.40838413,21.70359247,24.82822542,20.64384489,13.51329802,15.00633071,18.91704676
Solyc02g069010.3.1,2.922125337,3.101934833,3.313869992,2.199969341,6.224863481,3.959933594,2.303875685,2.683216231
Solyc02g069070.3.1,3.527238504,3.890992282,5.380039231,1.885688006,5.76521727,2.170601077,10.39322416,3.675815817
Solyc02g069080.3.1,13.65163329,11.45101696,11.50807355,9.177014965,9.815252593,12.40167302,10.64162087,11.59763002
Solyc02g069090.2.1,44.8459447,28.03237409,35.69958945,46.82791883,43.24834289,33.19520973,32.77429785,43.61623927
Solyc02g069100.3.1,13.92210406,6.983423198,10.47649584,7.731320826,11.78335841,11.03879138,18.95786637,13.12334888
Solyc02g069120.3.1,1.928464438,2.902483187,2.891594652,2.388538142,2.962315078,2.016984367,3.22566391,2.941240094
Solyc02g069130.3.1,3.425620904,1.607356021,2.88255316,1.885688006,5.176676854,3.324485995,2.24953158,2.930909791
Solyc02g069140.2.1,6.322462776,6.830321514,4.932610964,13.82837871,6.549961375,35.04480699,8.154402938,25.5047604
Solyc02g069150.3.1,52.37418167,29.66809238,38.65104381,36.45663479,39.17273652,33.4649723,35.46992751,39.61183573
Solyc02g069160.3.1,13.64981337,10.76895948,12.03131042,12.93043204,11.40930466,17.81047855,7.663322092,16.01076611
Solyc02g069170.2.1,11.46778021,3.330488122,17.94073079,0.628562669,3.644398419,2.337529215,1.188431778,3.086398294
Solyc02g069180.3.1,137.9452184,50.14263408,106.4891835,54.05638952,128.4643432,39.29118457,85.91576056,58.73166199
Solyc02g069200.3.1,8.813875406,1.237686858,21.00828292,1.257125338,100.1679662,10.96798843,3.029390255,3.02028854
Solyc02g069203.1.1,2.984677025,0.8832615,2.836303418,1.257125338,1.347187919,0.57139603,2.222954405,2.316181574
Solyc02g069207.1.1,5.953786385,5.868543587,11.97607749,4.085657347,4.683664253,2.643653349,2.130133012,4.790484814
Solyc02g069210.3.1,191.5831182,174.2717832,102.8636959,306.5290615,113.9090578,196.5896104,115.9158603,162.0093041
Solyc02g069220.2.1,4.250429827,2.563825595,5.872674958,1.885688006,5.430151156,0.467505843,2.053178437,1.774445015
Solyc02g069230.3.1,26.7146165,20.77871192,22.21614669,19.06640095,19.31621458,20.05720676,22.45604449,18.70541574
Solyc02g069240.1.1,43.52797951,26.52283136,37.3323573,21.37113074,45.68622655,40.02801679,40.6926806,26.38914264
Solyc02g069260.3.1,75.51554671,52.79515972,78.03971512,57.61824464,89.33880106,50.22756481,33.0068804,54.77892231
Solyc02g069270.2.1,4.564149875,0.529247589,4.485182697,5.657064019,4.675125111,20.62977585,5.050835056,16.63201194
Solyc02g069310.3.1,10.87724012,10.81364171,7.456207482,4.399938682,14.91731101,11.27864537,8.706174835,7.164124387
